user_id	event_name	ts
2385b51d	finish	2019-06-13 06:47:21
1745a8d0	start	2019-08-27 16:12:44
7f5dbe0b	start	2019-08-09 02:24:55
65afabae	finish	
27c59233	start	2019-08-02 17:32:02
457e8ebb	finish	2019-07-07 07:11:13
f49ead23	start	2019-08-26 23:00:17
	finish	2019-07-01 13:21:09
200686d1	start	2019-06-13 19:07:55
19cda021	finish	
2e76a298	start	2019-06-08 20:17:44
d473a005	finish	
e4148b46	start	2019-06-15 21:04:26
	finish	2019-07-10 16:47:00
636da2cb	finish	2019-08-18 22:33:55
16fa9b0c	start	2019-06-27 21:55:15
1ea69996	start	2019-06-28 00:44:20
0e7bb64d	finish	
d5c08de3	finish	2019-08-11 17:09:22
	finish	2019-06-24 16:50:09
7a7f87c5	start	2019-08-14 20:43:14
5424a901	finish	2019-08-15 03:48:56
cb24b0d7	start	2019-08-19 18:27:51
44128154	finish	
ab968417	start	2019-08-19 21:30:13
80c694e1	start	2019-08-22 20:26:07
258db1d8	start	2019-07-05 16:58:44
77f4b894	finish	
	finish	2019-07-09 14:06:27
2ad599d4	start	2019-08-07 19:27:03
2e6aadab	finish	
51099ba2	finish	2019-06-22 07:28:12
c7889482	finish	2019-07-15 18:04:39
1477a750	finish	2019-08-24 22:26:11
12faae83	finish	2019-08-22 02:21:34
6512bea9	start	2019-08-12 16:00:00
4cde88e0	finish	
242aa406	start	2019-08-11 14:41:54
2b3cbb32	start	2019-08-20 20:17:56
58adb65c	finish	2019-06-11 14:07:39
fd4c9681	start	2019-06-22 02:00:55
28509311	start	2019-07-28 00:04:22
137f85f5	start	2019-07-24 23:43:02
2a8db2f2	start	2019-06-14 02:04:18
24f18c60	finish	2019-07-28 18:37:56
cf9da432	start	2019-06-15 12:43:13
60689269	start	2019-06-20 00:09:09
8eed8ae0	start	2019-07-30 21:41:54
	finish	2019-08-22 18:44:34
918fb2db	start	2019-07-09 02:51:36
92ac97c4	finish	2019-07-28 03:57:12
5654a958	finish	2019-06-20 05:14:59
78d599f3	start	2019-06-16 14:02:14
dc6eb980	start	2019-07-17 05:37:19
bed6be9d	start	2019-06-02 09:22:57
1b29b8c1	start	2019-08-10 17:52:43
82e69d00	finish	
1fda89b6	start	2019-06-14 03:51:02
72ee889d	finish	2019-07-10 07:36:53
fb6cafcc	start	2019-08-24 01:14:39
6908bb7c	start	2019-08-28 03:22:07
95b19d32	start	2019-08-15 22:40:37
df34b23e	finish	
859aba42	finish	
e5f98990	start	2019-06-08 21:47:13
8036a529	start	2019-08-27 16:21:11
c3599667	finish	2019-08-25 01:12:05
573488ee	finish	
a063962b	finish	
2f83bb80	finish	2019-07-06 21:08:19
93f0aa58	finish	
b9b88f70	finish	2019-07-22 01:52:29
92c2b978	start	2019-05-27 11:31:22
573488ee	finish	
6696a940	start	2019-07-02 06:32:54
8f3ab19a	start	2019-06-09 18:54:00
e06685ee	finish	
2037a1d9	finish	2019-08-05 05:47:47
5495b180	start	2019-06-29 15:04:33
e3158f38	finish	
8af2abab	start	2019-06-05 19:09:32
9a239136	start	2019-08-22 16:37:01
1a55a814	finish	2019-06-11 01:32:43
356495f5	finish	2019-07-03 05:00:48
ac12bff0	finish	
0149b816	finish	2019-08-29 01:22:55
66c6a5a6	start	2019-08-09 06:00:50
abf2aa35	finish	2019-07-02 03:49:21
1164a1fb	finish	2019-07-30 18:47:05
fdf2b05b	start	2019-08-04 12:14:50
6b8fa04c	start	2019-08-25 02:11:43
ab4ab121	start	2019-08-23 01:02:57
782ab805	finish	2019-08-06 15:46:38
2fa0a98b	start	2019-08-13 07:08:36
9e06ab47	start	2019-07-19 12:09:46
a943949e	finish	2019-06-21 00:05:03
d1078b43	finish	
51fc8212	start	2019-08-12 01:00:25
bb8aad80	start	2019-07-07 04:19:22
97f4a8cd	start	2019-06-30 23:52:55
263ca979	start	2019-08-21 00:14:23
1cc7b0f6	start	2019-07-30 22:56:49
5867ae65	finish	2019-06-18 07:39:17
ae308944	finish	
38529ca4	finish	2019-08-19 22:45:57
4e16b083	start	2019-07-31 12:14:47
e2af91f2	start	2019-06-23 19:53:56
c4a496bd	finish	2019-07-28 05:46:18
0b5bab6e	finish	
636da2cb	start	2019-08-12 02:14:21
87c4980f	start	2019-07-01 16:03:36
3562b6c1	finish	2019-07-21 15:45:39
86ffa981	finish	2019-08-25 19:30:16
6f87ac24	start	2019-07-20 20:31:10
779c8682	finish	2019-08-25 14:46:07
04879b99	start	2019-07-16 04:00:11
d55d8d90	start	2019-06-14 13:13:28
fce193ed	start	2019-06-15 01:17:21
3541b954	start	2019-07-17 19:52:28
92ac97c4	start	2019-08-08 11:10:31
	finish	2019-08-21 15:27:20
3647ab50	finish	
bf35bbc1	start	2019-07-13 12:04:46
f2d6b541	finish	2019-08-19 01:58:54
0c1e953c	start	2019-08-11 04:58:57
c99e9ae2	start	2019-08-18 20:57:21
b1f38012	start	2019-06-10 23:40:02
65299078	finish	2019-08-09 22:08:41
cafabf7f	finish	2019-08-02 20:56:25
a9d48286	start	2019-08-29 22:07:02
155c9db2	start	2019-08-10 18:11:00
e4f2916e	start	2019-08-23 15:21:32
ae4599bb	start	2019-08-16 18:04:24
636da2cb	finish	2019-08-09 22:40:10
ab898f6d	finish	2019-06-16 04:18:14
4b008511	finish	2019-07-08 02:11:31
38cbb412	start	2019-06-09 19:24:31
72139511	finish	
6ee7a65b	start	2019-07-04 15:24:47
a6fe9ee3	start	2019-08-26 21:26:48
	finish	2019-08-27 00:20:44
54b6a2f3	start	2019-06-09 13:26:10
	finish	2019-07-06 14:19:44
ebe9b027	finish	
a1e7bba6	finish	2019-07-02 15:49:29
4d7895db	start	2019-08-23 19:58:41
fac2b740	start	2019-07-11 03:27:18
d027aa41	finish	2019-07-03 23:07:23
36b89ad4	finish	2019-08-01 06:00:17
f40494cf	start	2019-08-27 10:42:55
a11fbd58	start	2019-07-08 09:35:40
	finish	2019-07-01 04:29:54
68009d1d	start	2019-06-18 19:33:46
4d0f9c29	start	2019-08-23 00:17:16
f118a744	finish	
f146bdfd	start	2019-07-13 00:06:10
667bb9b8	finish	2019-08-07 18:25:38
0d509469	start	2019-07-04 04:49:49
e2bea9d2	finish	2019-08-23 01:40:07
57e9a030	start	2019-06-16 06:21:20
991e9e70	finish	2019-07-04 02:41:01
a6a2a844	start	2019-08-23 13:57:50
	finish	2019-08-17 10:39:07
fdc09898	start	2019-07-08 20:05:43
98e79733	start	2019-07-08 20:04:04
f1c6b723	start	2019-08-28 08:50:04
da76a597	finish	2019-06-09 12:56:07
1aa99c62	start	2019-08-03 06:33:27
bc75baa5	start	2019-07-01 13:23:20
3a9eb50e	start	2019-08-21 15:17:57
2fa89be8	start	2019-06-15 18:33:19
38ea8d1f	start	2019-07-16 02:53:12
636da2cb	finish	2019-08-19 02:55:03
c15a9043	start	2019-08-16 09:22:30
5cc9a514	start	2019-08-22 15:47:13
5b039041	start	2019-06-24 19:35:07
f7b0beac	finish	2019-08-28 14:39:31
9c48a978	start	2019-08-26 23:13:55
4e73abdb	start	2019-07-30 23:17:07
2cb69f5b	start	2019-06-13 16:26:55
12c3b15c	start	2019-07-09 01:30:47
d1078b43	start	2019-08-04 23:20:21
9faab1b7	finish	
3616912b	start	2019-08-24 05:33:40
1477a750	start	2019-08-24 21:48:44
6c7db018	start	2019-07-10 00:11:46
4beb9a6b	finish	
5b089e24	start	2019-06-08 11:17:34
	finish	2019-06-09 01:38:56
9bbf9f97	start	2019-07-17 22:51:44
7c50afc9	finish	
73ca8f75	finish	
7bf9a498	finish	2019-07-01 20:03:22
16239450	start	2019-06-06 06:14:46
dc1e8a2b	start	2019-08-22 09:14:25
8edbad6d	finish	2019-07-23 18:23:17
1fadb73d	finish	2019-06-09 17:41:22
2b5a9fe3	start	2019-06-07 11:56:09
8a0f89bd	start	2019-06-09 04:30:03
a4d487e7	finish	
c2a78ae0	finish	
da599e54	start	2019-08-21 20:41:41
192b8018	start	2019-08-10 18:34:29
9f53ab73	start	2019-07-21 23:17:27
301bbd3a	start	2019-07-06 07:25:20
74f79e87	start	2019-08-03 02:11:40
109d9830	finish	2019-08-18 12:46:30
da0aabf6	start	2019-08-26 01:50:06
df4b9505	start	2019-08-22 01:39:34
97ac9eb8	finish	2019-08-28 09:21:43
9750bc8b	start	2019-08-25 12:47:06
7fe1bdf4	start	2019-08-17 03:33:18
636da2cb	start	2019-08-12 12:16:03
	finish	2019-06-11 07:38:57
613785b9	start	2019-06-10 20:16:07
bf8b9007	finish	
96a6aee3	start	2019-07-14 19:59:27
d61a8a86	finish	
dd5ca5e0	start	2019-06-12 16:17:04
	finish	2019-07-02 18:02:26
749983f8	start	2019-07-12 00:30:23
a69fa9d6	start	2019-06-21 22:55:25
3779bd3c	finish	2019-08-10 08:10:49
f208bd00	start	2019-07-04 00:55:47
fd859656	start	2019-07-06 08:38:39
4eeb98b9	finish	
c0968195	start	2019-08-16 01:56:47
24a1be06	finish	2019-08-27 09:02:37
5a889b21	start	2019-07-04 14:39:15
73ca8f75	start	2019-07-20 02:59:17
0c4e9f15	start	2019-08-18 20:50:50
261081d4	finish	2019-06-11 00:23:33
80e78277	finish	2019-07-17 03:07:43
6560a9a9	finish	2019-07-17 14:54:01
6f1da19b	start	2019-08-06 12:07:32
a6e8b4b1	start	2019-07-28 19:43:39
94738c52	finish	
	finish	2019-07-11 02:04:23
d5d5a079	finish	2019-08-19 12:41:20
79018507	start	2019-08-14 03:48:16
41aaa58a	finish	
f803b5a6	start	2019-08-23 04:44:09
	finish	2019-07-17 02:03:39
11e399d9	finish	2019-08-08 20:42:27
3442bc16	start	2019-07-14 05:08:09
6f5a81ac	start	2019-07-12 15:59:44
aa1084e6	start	2019-08-07 17:23:17
3b2685ca	start	2019-06-13 20:01:56
eedaba0f	finish	
a6e8b4b1	start	2019-07-26 09:01:37
68e0a761	finish	2019-07-31 20:42:55
3e47a073	finish	2019-07-01 17:21:24
d008b59f	start	2019-07-16 21:34:56
6ed382a2	finish	
b6a09f53	start	2019-08-15 03:00:02
4dfca099	finish	2019-07-19 23:08:43
ec27a3d6	start	2019-06-24 23:27:30
cea1b04b	start	2019-08-19 04:02:06
c332b486	start	2019-06-15 08:31:54
2fd3a9a5	start	2019-07-28 21:02:30
7a539eeb	finish	
6414be40	start	2019-08-13 20:53:32
1f48b540	start	2019-06-16 14:58:48
befaba31	finish	
4f689983	finish	2019-07-09 05:58:47
a6a2a844	start	2019-08-23 20:43:22
6d499676	start	2019-08-07 19:24:05
71f78de4	finish	2019-07-09 20:01:31
59b793b4	finish	
0ae6989c	start	2019-08-21 01:35:33
	finish	2019-08-22 19:38:33
16239450	start	2019-06-12 11:38:59
e8c69f2c	finish	2019-08-01 09:53:56
2ad599d4	start	2019-08-19 02:28:11
	finish	2019-08-10 18:47:27
51f7b8e5	start	2019-07-10 02:46:49
75c4ad79	finish	2019-07-14 22:52:17
a38784e5	start	2019-07-03 02:14:31
	finish	2019-06-23 19:57:06
9916a578	finish	
0d509469	start	2019-07-25 21:48:53
918fb2db	start	2019-07-04 02:24:10
78f98b17	start	2019-06-09 19:55:08
52e48522	start	2019-06-11 00:34:23
630eb84a	finish	
12e38c08	finish	2019-06-17 05:54:35
cb6da8cb	start	2019-06-23 13:02:37
502d81c0	start	2019-07-25 02:45:49
596c8e56	finish	
c19488e3	finish	
ab37b0ef	finish	
505093d2	finish	2019-06-22 18:06:00
73ca8f75	start	2019-07-20 08:15:50
224f9121	start	2019-07-27 04:03:58
	finish	2019-06-23 05:00:32
93a18be9	finish	
40e8a5c4	start	2019-06-23 03:18:27
04c7a0e9	start	2019-06-19 23:09:47
	finish	2019-07-19 16:27:34
fd859656	start	2019-07-06 19:09:22
7b9c8d11	start	2019-07-07 16:10:33
38f2875c	start	2019-08-21 22:49:35
9633aa4f	finish	2019-08-08 08:58:23
eef598f4	start	2019-06-19 23:47:36
8d1cad5e	start	2019-08-24 15:49:04
bc42a50d	start	2019-08-27 20:28:58
75ab8b34	start	2019-08-22 12:45:01
dae0a2ed	start	2019-08-06 15:04:45
aa1084e6	finish	
205babcf	finish	2019-06-23 01:37:16
42e7b374	start	2019-08-23 18:28:04
edb29ebc	start	2019-07-10 07:08:03
4153b844	start	2019-07-27 21:39:26
	finish	2019-08-15 12:30:09
b65eaea7	finish	
d01d88f8	start	2019-07-03 23:19:28
f1a08035	start	2019-07-13 21:02:56
1f7a82d7	start	2019-06-26 00:34:10
609b928b	start	2019-08-23 22:34:51
dc488e64	start	2019-06-21 01:38:05
2ad599d4	finish	2019-08-10 12:37:50
8faa8954	start	2019-07-13 08:19:28
1c1eb5c9	finish	2019-06-29 01:30:11
dfca9f19	start	2019-08-22 11:59:41
80c694e1	start	2019-08-24 22:59:29
97b3abf4	start	2019-08-19 03:18:46
5131b668	finish	2019-07-22 10:46:18
93d1a5e4	finish	2019-07-20 16:05:32
0a16b423	start	2019-06-09 17:59:16
6d489b3f	finish	
acb9b354	finish	2019-06-28 13:49:57
c892a9c2	start	2019-08-19 22:40:01
1de98711	start	2019-08-13 13:05:11
54018f00	finish	2019-07-15 12:57:04
56428972	start	2019-08-21 01:05:53
82f8ad28	start	2019-08-25 17:47:47
	finish	2019-07-17 02:36:20
4c698bea	finish	2019-08-13 12:36:36
c8c7b5c9	start	2019-06-29 19:13:10
1c439015	start	2019-08-15 19:29:28
da599e54	finish	
711ba41e	start	2019-05-19 03:25:02
	finish	2019-08-24 18:59:19
a26e9569	start	2019-08-08 08:20:01
8c9f8ebb	start	2019-07-13 22:58:15
72139511	start	2019-08-07 19:15:52
f8bfb971	start	2019-06-18 00:05:18
70919103	start	2019-08-08 07:00:31
61158e0d	start	2019-07-17 18:15:44
0d268bee	start	2019-07-05 18:44:26
65999356	start	2019-08-26 14:06:51
a7539cec	start	2019-07-07 20:47:34
54018f00	start	2019-07-15 14:43:20
90ccabbe	start	2019-06-29 22:51:46
ebbb95de	finish	2019-07-25 02:19:20
cce28e82	start	2019-08-07 20:42:36
29fcae39	start	2019-07-10 06:43:41
771592b4	start	2019-08-26 02:43:14
29ba9270	finish	
e539bbc2	start	2019-08-05 13:46:53
1d22ae04	start	2019-07-16 07:06:16
017aa75f	start	2019-06-02 16:50:25
32c3b954	start	2019-08-20 03:03:01
b254a7fc	start	2019-07-05 14:04:04
	finish	2019-08-09 02:30:09
5bd4a422	start	2019-07-03 22:42:25
b3eb966b	start	2019-08-25 11:41:38
7527b0df	start	2019-07-03 06:50:33
6eefb465	start	2019-06-27 14:19:38
65beb2dd	finish	2019-08-20 11:52:36
eaaca5cc	finish	
384eb18b	start	2019-08-01 04:07:59
8c30bbb9	finish	2019-06-24 17:07:32
2a559c9f	start	2019-08-29 01:03:49
daefadd6	finish	
bd0ba19f	start	2019-07-12 16:36:48
c04f89bf	start	2019-08-11 08:24:07
7dc9a2d2	finish	
e785961b	start	2019-07-05 22:41:04
7e0dbce1	start	2019-07-09 04:10:42
2037a1d9	finish	
0e1a9fa4	finish	2019-08-21 12:20:10
0760a323	start	2019-06-17 16:33:59
f2c1b089	finish	2019-07-14 14:30:08
e31db85b	finish	2019-07-14 05:44:01
fd859656	start	2019-07-13 07:35:37
38f2875c	finish	
aad6bb42	finish	2019-08-25 15:35:02
	finish	2019-08-25 04:04:28
4e73abdb	finish	2019-08-05 09:39:41
0f8db5a6	finish	2019-07-13 21:44:00
a0429f46	finish	2019-07-02 02:27:28
cf81937c	finish	
0ad5b6c7	start	2019-06-28 16:12:16
61d591ef	finish	2019-07-16 22:36:39
c109a536	start	2019-07-13 20:51:27
886484d5	start	2019-07-08 03:19:12
2a01ba69	start	2019-08-28 21:31:17
7a21b8b6	start	2019-08-26 09:04:41
10bdab02	start	2019-07-05 01:46:26
76299e1a	start	2019-08-23 02:33:53
f59ab480	start	2019-08-19 19:20:34
fffc87bf	finish	2019-08-29 23:44:18
72e5aa6b	start	2019-08-03 00:36:52
94fb9550	start	2019-08-07 19:02:32
65a7a200	start	2019-08-19 11:46:19
887d8dd9	finish	2019-06-25 23:17:52
932dbf42	finish	
acb9b354	start	2019-06-18 23:19:56
b8c1b3d6	finish	2019-08-28 17:04:27
3fc1bb84	start	2019-06-20 23:04:53
65299078	start	2019-08-20 22:39:14
7d27a8a3	start	2019-08-15 20:02:07
4aaaab35	finish	2019-06-17 18:22:58
04fcb45a	finish	2019-06-20 04:30:47
3e68b5af	finish	
1971b177	finish	
38849d82	finish	2019-07-03 02:29:33
d8acb07c	finish	2019-06-16 13:52:13
f1df8189	finish	2019-08-09 19:33:37
1c7589d8	start	2019-08-19 16:56:12
ef55905e	start	2019-06-29 02:49:06
0393ac1e	finish	
07bdbe51	finish	
a9729710	start	2019-08-29 19:04:46
d925a3da	finish	2019-06-09 18:15:49
948f9afb	finish	
22f09505	start	2019-07-08 02:39:39
09b3bb5d	start	2019-06-13 21:12:59
3e639993	start	2019-07-06 15:09:32
9f5ca2f7	finish	
ba4e81ba	finish	2019-06-25 01:11:28
a1c5bf4b	start	2019-08-19 07:45:16
63e2978c	finish	
5070a499	finish	2019-08-16 04:51:54
099f8aeb	start	2019-08-24 03:20:22
2bd4b2ad	start	2019-08-21 11:15:43
0dff9b64	finish	2019-08-15 00:45:04
0f6295c6	finish	
d310b6f2	finish	
7f6c874c	finish	
b7d0b1dc	start	2019-06-19 01:20:42
d61a8a86	start	2019-08-22 20:52:04
89b3be62	finish	2019-07-03 00:35:24
636da2cb	start	2019-08-15 14:25:24
16239450	finish	2019-06-14 08:16:36
c26fbc89	start	2019-07-02 17:05:55
2ad599d4	finish	2019-08-17 03:17:03
72139511	finish	
	finish	2019-08-20 20:40:06
54b1ba27	start	2019-08-15 02:57:12
a52bbd9f	start	2019-08-22 06:34:53
f3dab5ad	start	2019-06-23 18:37:30
0760a323	finish	
c4098a91	start	2019-08-22 16:06:20
25d1b5f4	finish	2019-06-15 04:58:38
d092a7f2	finish	
e21f9bcc	finish	2019-07-07 17:04:38
5b88b12a	start	2019-06-13 19:26:18
04879b99	finish	
6838b977	finish	
6a92ad73	start	2019-06-23 13:52:22
f829862a	start	2019-08-27 17:08:36
192b8018	finish	2019-08-03 14:49:26
c902a44d	finish	2019-08-17 04:30:43
08c0933e	start	2019-06-24 21:45:08
df568869	finish	
09a7bf29	finish	
662db084	start	2019-08-22 02:22:20
704a9cd2	start	2019-07-26 17:29:13
68599f1d	finish	
ac6ab318	start	2019-07-21 02:45:28
a08cbd7f	start	2019-07-20 03:53:46
6ed382a2	start	2019-08-23 23:07:20
da76a3a7	start	2019-08-19 01:25:07
cb68bbd1	start	2019-07-02 19:10:52
b37ea009	start	2019-08-15 01:54:38
e5c5b9d3	finish	2019-07-22 23:51:27
5927bb09	finish	
86198d46	start	2019-07-04 03:11:52
a203b21b	start	2019-08-18 08:55:42
4da8a3ff	start	2019-06-05 16:35:23
	finish	2019-07-07 20:52:48
	finish	2019-08-23 15:56:13
cceaa506	start	2019-08-01 06:03:00
7455a7f6	start	2019-08-07 14:14:08
cd2bb0bf	start	2019-07-07 08:23:19
627396b0	start	2019-08-29 15:56:20
88d3a51c	start	2019-08-28 16:44:40
	finish	2019-08-29 05:06:48
f0578e57	finish	2019-07-15 20:32:04
292ca34d	finish	2019-07-11 07:32:43
77029f00	finish	2019-08-16 21:49:05
	finish	2019-07-16 05:01:52
8883891b	finish	2019-08-22 13:11:45
5a889b21	start	2019-07-04 22:45:53
af038068	finish	2019-07-09 01:44:00
1164a1fb	finish	2019-08-01 16:41:54
506e8c43	finish	2019-07-18 13:43:57
1e0b9272	start	2019-06-16 10:39:58
1164a1fb	finish	2019-07-30 13:37:20
b922a529	finish	2019-06-30 04:11:07
1799a083	finish	
2d9e8277	start	2019-08-27 06:05:34
a41bbbd5	finish	2019-08-21 00:58:20
386b8a50	finish	
2c1e88a2	finish	2019-07-23 02:37:42
	finish	2019-08-21 17:30:13
b5c3a141	start	2019-07-03 22:25:26
51eb9f9a	start	2019-06-09 23:50:42
8353aa8a	start	2019-07-07 06:12:52
86a1b3dc	finish	
ab37b0ef	start	2019-08-21 19:15:29
74dd8642	finish	2019-08-23 04:22:16
14c09216	start	2019-07-31 03:15:01
a8f3b335	finish	2019-06-22 16:44:08
0d7abe32	finish	2019-08-27 23:04:48
17d29546	start	2019-06-13 23:46:34
0e208220	start	2019-07-05 20:04:54
72139511	finish	
40e8a5c4	finish	
cc95bc1d	start	2019-08-21 12:23:49
72a88bc9	finish	
bec3a5cf	finish	2019-07-19 15:15:57
fc8889e8	start	2019-08-27 08:00:35
3779bd3c	start	2019-08-17 01:14:51
b840ab20	start	2019-06-20 03:45:10
d39297c0	finish	
aa52ab59	finish	
871eadb3	start	2019-08-11 20:23:19
3d16bbe4	start	2019-06-12 21:58:29
1e278fd0	start	2019-06-28 18:18:01
c89a9bb8	finish	
53819a80	start	2019-08-19 18:25:30
804ba81b	finish	2019-08-21 23:49:45
3779bd3c	finish	
4bd9a05a	finish	2019-07-13 08:20:03
25ad938b	finish	
5e1cbcdd	finish	2019-06-21 20:00:35
	finish	2019-06-23 18:31:15
08ba9fd3	start	2019-06-24 17:28:51
a6e8b4b1	finish	2019-07-25 19:27:01
f775b91c	start	2019-08-21 00:20:39
031cbf76	finish	2019-06-21 18:33:40
1056b274	start	2019-07-24 12:03:10
1a069bbd	start	2019-07-14 09:23:05
da36b534	start	2019-08-23 00:57:30
cfe999d1	finish	2019-08-21 15:19:36
97749018	start	2019-07-20 13:54:14
b6a09f53	start	2019-08-21 04:37:59
	finish	2019-06-11 20:46:24
5689a149	start	2019-07-22 02:13:36
ebc4b4a9	finish	2019-08-27 00:04:59
367e859d	finish	2019-07-24 16:20:32
e9f4b0af	start	2019-08-08 02:12:49
689fa881	finish	
5f7e9db4	start	2019-07-10 19:27:32
1ea69996	start	2019-06-28 22:51:11
8d98b809	finish	
be2cbc6f	start	2019-08-06 17:43:03
ac39af2e	start	2019-08-24 22:34:46
c89a9bb8	start	2019-06-19 20:20:45
074691dd	start	2019-08-26 19:59:44
1efb841a	start	2019-08-25 00:33:38
c3599667	start	2019-08-25 01:09:08
2385b51d	finish	2019-06-20 00:31:38
e9ad8d77	finish	2019-06-17 22:12:53
0cc1abca	start	2019-06-26 19:14:37
8bffbf63	start	2019-08-09 19:39:23
	finish	2019-07-04 01:44:52
75ab8b34	finish	
c109a062	start	2019-07-09 11:21:57
ff6bbf28	start	2019-06-08 17:00:11
	finish	2019-06-30 21:55:30
cd22a757	start	2019-06-20 19:16:17
4684beb4	finish	2019-07-24 20:17:03
370cbf9d	start	2019-06-09 05:49:19
7cda99bf	finish	
075383ce	finish	
dea9a5c3	start	2019-06-06 00:30:56
a9d48286	finish	
1af4b5f7	start	2019-08-27 04:07:46
80e78277	finish	2019-07-17 21:49:20
031cbf76	finish	2019-06-18 21:59:28
a2778053	finish	2019-08-01 14:38:32
b3ebb217	finish	2019-07-29 14:26:18
b090a1b0	start	2019-07-31 14:19:36
79e981ec	start	2019-07-30 01:07:34
9d68bee8	start	2019-08-14 03:12:34
99df8c9e	start	2019-07-02 10:20:34
e62b8352	finish	2019-08-11 21:40:59
9d68bee8	finish	2019-08-14 03:29:29
801e8a18	start	2019-08-29 02:15:51
68459c06	finish	
ba78928e	finish	
fefd81ce	start	2019-07-28 04:05:48
b840ab20	start	2019-06-20 19:48:37
3c12b458	start	2019-07-21 15:40:07
636da2cb	start	2019-08-19 15:17:54
15538cff	finish	
41edb02d	start	2019-07-03 11:33:20
505ca3b6	finish	
5ce88f71	start	2019-06-16 00:22:09
2bf3a37d	finish	2019-06-23 10:39:10
fd859656	start	2019-07-11 00:34:24
dcaab937	start	2019-06-24 22:20:47
d61a8a86	start	2019-08-08 01:07:43
7f1ab1a3	finish	2019-08-12 16:35:43
14119163	start	2019-06-13 11:20:24
	finish	2019-08-22 20:28:48
95f7b654	finish	
dc8cba43	finish	
298ba911	start	2019-07-24 05:28:30
636da2cb	start	2019-08-13 22:37:59
eca3b6d5	start	2019-06-13 02:56:01
94da822f	start	2019-07-03 04:11:46
e351a0eb	finish	2019-06-09 02:03:53
6599931d	finish	2019-07-01 00:01:00
5eafb0a0	start	2019-07-13 20:59:16
09148152	finish	2019-06-15 12:03:01
d5049a9e	start	2019-08-25 01:43:20
	finish	2019-08-27 23:57:53
34f7945f	start	2019-07-08 22:12:05
e26f8218	finish	2019-07-30 04:06:12
	finish	2019-08-28 22:07:49
978fb7a3	finish	2019-07-26 18:01:37
7671bc61	start	2019-06-22 17:28:53
84ab9b95	finish	2019-08-18 03:03:25
bf4486fc	start	2019-07-20 18:43:59
80819629	finish	2019-08-13 22:56:33
12d9ba08	finish	2019-08-29 05:06:16
46d6be36	start	2019-07-10 02:09:26
596c8e56	start	2019-06-26 13:21:40
b8f99ea2	start	2019-08-05 15:20:21
7193bab8	start	2019-08-29 21:48:05
11058846	finish	
0524bafe	start	2019-08-29 14:06:17
371cb772	finish	2019-07-11 13:36:58
dfca9f19	start	2019-08-23 21:43:52
ad42831c	start	2019-08-12 09:00:00
a9729710	start	2019-08-27 15:12:46
aac78cc3	start	2019-08-21 11:27:27
e5f98990	finish	
8ad4be10	finish	2019-06-24 17:03:30
c00ea15c	finish	
17d29546	finish	2019-06-14 00:11:54
4153b844	finish	2019-07-28 14:14:07
	finish	2019-08-23 22:30:46
001c897e	start	2019-06-13 14:35:15
2b1b8555	finish	2019-08-28 00:19:20
505ca3b6	finish	
19d3913c	start	2019-06-25 06:35:46
207cb81d	finish	2019-07-01 19:48:17
636da2cb	finish	2019-08-15 18:55:32
1cd0bea7	start	2019-08-29 01:11:35
06d7bb16	start	2019-08-08 07:15:23
fd859656	finish	
e7778d6e	start	2019-06-13 12:41:37
64cf949e	start	2019-08-26 17:52:34
15538cff	finish	
196aba63	start	2019-07-24 04:23:54
1f48b540	start	2019-06-16 01:33:10
94738c52	finish	2019-06-30 11:46:10
e39b84ca	finish	2019-06-19 17:44:00
51fc8212	start	2019-07-22 12:57:15
c822ae17	finish	2019-06-10 03:47:10
4bef93d4	finish	2019-08-29 01:54:27
08f9be84	finish	
6dceab81	start	2019-07-26 21:47:16
ddd38b88	finish	
4a6da199	start	2019-07-28 01:33:08
b448a19a	start	2019-08-11 08:23:47
61359ab9	finish	2019-06-26 00:09:38
	finish	2019-06-09 14:10:52
777f9ee7	start	2019-06-18 06:05:49
d7baa310	start	2019-08-05 22:17:22
b87c9796	start	2019-07-27 21:40:16
917788ee	finish	2019-07-12 11:13:18
31cc937a	finish	
32349b33	finish	2019-07-10 04:53:25
9e55bf4c	finish	
0dd39a10	finish	2019-07-03 21:58:29
d531ad1d	finish	
729986ae	start	2019-08-16 16:44:12
00e29014	start	2019-08-29 14:20:18
25548e91	finish	2019-06-11 06:31:47
463bb09c	start	2019-08-17 10:53:47
10ad812d	finish	
11c4a396	start	2019-07-28 06:41:00
622eb94e	finish	
f609a05f	start	2019-06-27 22:56:20
6c7888c0	finish	
34b8bfbc	start	2019-07-31 18:36:00
97088ba7	start	2019-07-05 03:27:33
2d63b17f	finish	2019-07-26 17:57:58
97f4a8cd	start	2019-06-29 23:33:28
7ccd894e	start	2019-08-23 07:27:34
	finish	2019-08-22 04:00:17
	finish	2019-06-28 01:09:29
8a1d88f3	finish	2019-08-16 18:35:07
d3e6bc96	start	2019-08-02 05:03:19
94f997e1	start	2019-06-06 06:45:01
	finish	2019-06-20 06:55:16
08c3aa2c	start	2019-08-18 01:47:40
c09e8964	start	2019-08-19 16:18:29
cd2bb0bf	start	2019-07-06 18:34:39
2131a5e8	start	2019-06-07 12:00:52
1e62aca6	start	2019-08-26 10:20:21
a4f18708	finish	2019-07-29 07:27:35
19a7a397	start	2019-06-19 03:39:23
978fb7a3	start	2019-07-22 02:01:51
15538cff	finish	
